Entry	Entry name	Gene names  (primary )
Q03687	ANY1_YEAST	ANY1
P43557	FMP32_YEAST	FMP32
Q04924	GLU2B_YEAST	GTB1
Q12015	DSC3_YEAST	DSC3
P42935	ELP2_YEAST	ELP2
P43555	EMP47_YEAST	EMP47
Q99222	AFI1_YEAST	AFI1
P00812	ARGI_YEAST	CAR1
Q12150	CSF1_YEAST	CSF1
P03876	AI2M_YEAST	AI2
P43639	CSK2B_YEAST	CKB1
P39524	ATC3_YEAST	DRS2
P22137	CLH_YEAST	CHC1
P16639	ATE1_YEAST	ATE1
P37254	ADCS_YEAST	ABZ1
P53296	ATF2_YEAST	ATF2
Q12031	ACEB_YEAST	ICL2
Q12527	ATG11_YEAST	ATG11
P40465	CSM2_YEAST	CSM2
P47130	CSN12_YEAST	CSN12
P12904	AAKG_YEAST	SNF4
P53855	ATG2_YEAST	ATG2
Q00381	AP2S_YEAST	APS2
P24813	AP2_YEAST	CAD1
P29366	BEM1_YEAST	BEM1
P32873	BEM3_YEAST	BEM3
Q12114	CHS5_YEAST	CHS5
P53744	BIO5_YEAST	BIO5
Q06705	CSR1_YEAST	CSR1
Q12142	ATG9_YEAST	ATG9
P40442	CSS1_YEAST	CSS1
P43600	CSS2_YEAST	CSS2
Q08300	CSS3_YEAST	CSS3
P37302	APE3_YEAST	APE3
P40416	ATM1_YEAST	ATM1
Q12691	ATN5_YEAST	ENA5
Q06071	BL1S1_YEAST	BLS1
P0CD91	AQY1_YEAST	AQY1
P36117	ALY1_YEAST	ALY1
P53943	AQR1_YEAST	AQR1
Q05809	COA4_YEAST	COA4
P38772	BCD1_YEAST	BCD1
P35497	DHSO1_YEAST	SOR1
Q02784	GLRX5_YEAST	GRX5
Q12050	ELG1_YEAST	ELG1
P38213	DSF2_YEAST	DSF2
P40008	FMP52_YEAST	FMP52
P02992	EFTU_YEAST	TUF1
P40507	AIR1_YEAST	AIR1
P47112	CDT1_YEAST	TAH11
P35201	CENPC_YEAST	MIF2
P38907	CENPN_YEAST	CHL4
P32798	COT1_YEAST	COT1
Q07457	BRE1_YEAST	BRE1
P53954	ALG11_YEAST	ALG11
P32457	CDC3_YEAST	CDC3
P53968	CRZ1_YEAST	CRZ1
Q06538	CSC1_YEAST	CSC1
P22108	APA2_YEAST	APA2
P38862	ATG7_YEAST	ATG7
Q12157	APC11_YEAST	APC11
P48016	ATH1_YEAST	ATH1
Q08683	APC5_YEAST	APC5
P38281	APD1_YEAST	APD1
P40987	CIN1_YEAST	CIN1
P22135	ATP12_YEAST	ATP12
P38207	APN2_YEAST	APN2
P32801	ELM1_YEAST	ELM1
Q3E7B2	COA3_YEAST	COA3
P14020	DPM1_YEAST	DPM1
Q06631	BFR2_YEAST	BFR2
Q00955	ACAC_YEAST	ACC1
P38866	FMO1_YEAST	FMO1
P89113	DDR2_YEAST	DDR2
P38874	ELP5_YEAST	IKI1
Q06706	ELP1_YEAST	IKI3
Q12676	FOLD_YEAST	FOL3
P47039	BNA3_YEAST	BNA3
P49017	COQ5_YEAST	COQ5
P38080	AKL1_YEAST	AKL1
P40450	BNR1_YEAST	BNR1
P38179	ALG3_YEAST	ALG3
P04039	COX8_YEAST	COX8
P53323	BUD32_YEAST	BUD32
Q01217	ARG56_YEAST	ARG5,6
Q01976	ADPP_YEAST	YSA1
P40501	AVT7_YEAST	AVT7
P40529	AGE2_YEAST	AGE2
P06101	CDC37_YEAST	CDC37
Q06697	CDC73_YEAST	CDC73
P43568	CAK1_YEAST	CAK1
P38110	ATM_YEAST	TEL1
P21306	ATP5E_YEAST	ATP15
P21595	CP56_YEAST	DIT2
P47036	APQ13_YEAST	APQ13
P16474	BIP_YEAST	KAR2
P50082	AMA1_YEAST	AMA1
P0CD90	AQY2_YEAST	AQY2
P47176	BCA2_YEAST	BAT2
P15274	AMPD_YEAST	AMD1
P38720	6PGD1_YEAST	GND1
P38231	FMP23_YEAST	FMP23
P53095	DSD1_YEAST	DSD1
P22007	FNTB_YEAST	RAM1
P36001	FOLC_YEAST	RMA1
P47005	DAS1_YEAST	DAS1
P40493	BMT5_YEAST	BMT5
P47015	AIM23_YEAST	AIM23
Q08223	AIM39_YEAST	AIM39
P32074	COPG_YEAST	SEC21
P38884	AIM18_YEAST	AIM18
P53822	COS1_YEAST	COS1
Q05611	BSC2_YEAST	BSC2
P38328	ARPC1_YEAST	ARC40
Q05949	BUR2_YEAST	BUR2
P24869	CG22_YEAST	CLB2
P40467	ASG1_YEAST	ASG1
P47143	ADK_YEAST	ADO1
P53959	COG6_YEAST	COG6
P46671	FAR3_YEAST	FAR3
P52910	ACS2_YEAST	ACS2
P38892	CRG1_YEAST	CRG1
P32768	FLO1_YEAST	FLO1
P23501	DS1P2_YEAST	YSR3
Q07651	FMP45_YEAST	FMP45
Q04868	ELP6_YEAST	ELP6
Q12431	EMC6_YEAST	EMC6
Q07648	DTD_YEAST	DTD1
P38774	DOG1_YEAST	DOG1
Q07872	ENT4_YEAST	ENT4
Q05785	ENT2_YEAST	ENT2
Q99382	ENV10_YEAST	ENV10
Q08651	ENV9_YEAST	ENV9
P21182	DCAM_YEAST	SPE2
P40515	FIS1_YEAST	FIS1
P15646	FBRL_YEAST	NOP1
P54858	DOS2_YEAST	DOS2
P08417	FUMH_YEAST	FUM1
Q08907	FIT3_YEAST	FIT3
Q04949	DYN3_YEAST	DYN3
P25613	ADY2_YEAST	ADY2
Q03048	COFI_YEAST	COF1
Q04728	ARGJ_YEAST	ARG7
P25656	CDC50_YEAST	CDC50
Q12380	ATG5_YEAST	ATG5
P38813	BIG1_YEAST	BIG1
P40013	BIM1_YEAST	BIM1
P00830	ATPB_YEAST	ATP2
Q04601	APC4_YEAST	APC4
Q01896	ATN2_YEAST	ENA2
P53940	APJ1_YEAST	APJ1
Q03153	ATP25_YEAST	ATP25
P47001	CIS3_YEAST	CIS3
Q12510	CMR1_YEAST	CMR1
P17898	CPT1_YEAST	CPT1
P22580	AMDY_YEAST	AMD2
P60010	ACT_YEAST	ACT1
Q12365	BBP1_YEAST	BBP1
P53847	DSL1_YEAST	DSL1
Q02884	ELP4_YEAST	ELP4
P29703	FNTA_YEAST	RAM2
Q12168	ENG2_YEAST	ACF2
P09032	EI2BG_YEAST	GCD1
P32501	EI2BE_YEAST	GCD6
P06103	EIF3B_YEAST	PRT1
Q06337	EAF1_YEAST	EAF1
P14772	BPT1_YEAST	BPT1
P00729	CBPY_YEAST	PRC1
Q3E829	CENPX_YEAST	MHF2
Q12140	BSC1_YEAST	BSC1
P53062	BRR6_YEAST	BRR6
P04037	COX4_YEAST	COX4
P00424	COX5A_YEAST	COX5A
Q12406	ARP7_YEAST	ARP7
Q12509	ARP6_YEAST	ARP6
P38115	ARA1_YEAST	ARA1
Q05955	ADY4_YEAST	ADY4
P53197	CDH1_YEAST	CDH1
P53068	APC10_YEAST	DOC1
P01097	ATIF_YEAST	INH1
Q12349	ATP14_YEAST	ATP14
P81450	ATP18_YEAST	ATP18
P18496	ATP10_YEAST	ATP10
Q12359	ATO3_YEAST	ATO3
P17891	CLC1_YEAST	CLC1
P38832	ANS1_YEAST	ANS1
Q07786	DHSO2_YEAST	SOR2
Q02883	FMP30_YEAST	FMP30
P37292	GLYM_YEAST	SHM1
P38137	FAT2_YEAST	PCS60
P33317	DUT_YEAST	DUT1
P36033	FRE2_YEAST	FRE2
P38731	ARN1_YEAST	ARN1
O13558	BSC3_YEAST	BSC3
P00427	COX6_YEAST	COX6
Q08004	BUD20_YEAST	BUD20
P53332	COAD_YEAST	CAB4
P00330	ADH1_YEAST	ADH1
Q7LHD1	CCW22_YEAST	CCW22
P40986	CDC1_YEAST	CDC1
P04821	CDC25_YEAST	CDC25
P38090	AGP2_YEAST	AGP2
P81451	ATP19_YEAST	ATP19
Q3E7A9	CMC4_YEAST	CMC4
P53933	APP1_YEAST	APP1
Q07560	CRD1_YEAST	CRD1
Q05029	BCH1_YEAST	BCH1
P36152	DRE2_YEAST	DRE2
P40087	DDI1_YEAST	DDI1
P32771	FADH_YEAST	SFA1
P40546	FAF1_YEAST	FAF1
P53917	FAR11_YEAST	FAR11
Q06001	FAR10_YEAST	FAR10
P40566	EGH1_YEAST	EGH1
P32916	SRPR_YEAST	SRP101
P53599	SSK2_YEAST	SSK2
P22470	SAN1_YEAST	SAN1
P46654	RSSA2_YEAST	RPS0B
P11075	SEC7_YEAST	SEC7
P32844	SEC6_YEAST	SEC6
Q04007	SND1_YEAST	SND1
P40496	RT25_YEAST	RSM25
P38968	SEC31_YEAST	SEC31
P38985	SRP14_YEAST	SRP14
P36048	SN114_YEAST	SNU114
P53044	UFD1_YEAST	UFD1
Q03897	WDR59_YEAST	MTC5
P12688	YPK1_YEAST	YPK1
Q12303	YPS3_YEAST	YPS3
Q6B0W0	YPR39_YEAST	
P53057	YPS5_YEAST	YPS5
P51996	YPT32_YEAST	YPT32
Q3E782	YM247_YEAST	
Q6B0Y5	YM046_YEAST	
Q03231	YM46_YEAST	
Q03207	YMM2_YEAST	
P32610	VATD_YEAST	VMA8
P42840	YN60_YEAST	
P53750	YN93_YEAST	
P23968	VATO_YEAST	VMA16
Q08411	YO041_YEAST	
P0C5R6	YP074_YEAST	
P31111	ZIP1_YEAST	ZIP1
Q12042	YP162_YEAST	
Q99401	YP238_YEAST	
Q03308	VPS16_YEAST	VPS16
O13549	VPS63_YEAST	VPS63
Q03944	VPS64_YEAST	VPS64
Q06385	VPS74_YEAST	VPS74
P38688	SRP72_YEAST	SRP72
P38163	SRO77_YEAST	SRO77
P18480	SNF5_YEAST	SNF5
Q07381	TSR1_YEAST	TSR1
